kind,etag,id,snippet,replies,authorChannelId,publishedAt,textOriginal,nextPageToken,extraction_date
youtube#commentThread,pJaSxlVO1mzWnQ7rb1_Mj1BPmGc,Ugyz5Rf33GEbMxkoF4R4AaABAg,"{'videoId': 'sqiTQkuH3_c', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'vzCFnA3yyAhJwQls9DBJ3H73epg', 'id': 'Ugyz5Rf33GEbMxkoF4R4AaABAg', 'snippet': {'videoId': 'sqiTQkuH3_c', 'textDisplay': 'nem no voto limpo, nem no roubo, nem na falcatrua, compra de votos, carreata, motoseata, coloio cm moro, nada impediu o bem de derrotar o mal.', 'textOriginal': 'nem no voto limpo, nem no roubo, nem na falcatrua, compra de votos, carreata, motoseata, coloio cm moro, nada impediu o bem de derrotar o mal.', 'authorDisplayName': 'VICENTE Ramos de Araújo', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AGIKgqNyJQ9PF-jJ4dqpGmdFTqW5AuArsR7FrYgDup7oUrqE2YZ_60V29WI9jq_6SYmp=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCIG2bj8L9VL-4rxBist_CHQ', 'authorChannelId': {'value': 'UCIG2bj8L9VL-4rxBist_CHQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2023-05-28T02:28:43Z', 'updatedAt': '2023-05-28T02:28:43Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCIG2bj8L9VL-4rxBist_CHQ,2023-05-28T02:28:43Z,"nem no voto limpo, nem no roubo, nem na falcatrua, compra de votos, carreata, motoseata, coloio cm moro, nada impediu o bem de derrotar o mal.",QURTSl9pMnIxZktWSFFuU1FhS1hNWEtXVldCU0RZTGRqVDBTSnU2OTc3eURKMVoyTkxZcHhkZXB4b2FBMTdZTEFRMnN3NDZ4SVRiRmZMaw==,2023-06-09 14:46:30.805763
youtube#commentThread,j2lSWOPDcKXAIEaWRnV0QPNg6ns,UgzCf1gfEw3LwD8dJuJ4AaABAg,"{'videoId': 'sqiTQkuH3_c', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'qE0HLt_Akt50S_bQ2rf_dEqMoZE', 'id': 'UgzCf1gfEw3LwD8dJuJ4AaABAg', 'snippet': {'videoId': 'sqiTQkuH3_c', 'textDisplay': 'mais um safado bolsonalixos.', 'textOriginal': 'mais um safado bolsonalixos.', 'authorDisplayName': 'VICENTE Ramos de Araújo', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AGIKgqNyJQ9PF-jJ4dqpGmdFTqW5AuArsR7FrYgDup7oUrqE2YZ_60V29WI9jq_6SYmp=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCIG2bj8L9VL-4rxBist_CHQ', 'authorChannelId': {'value': 'UCIG2bj8L9VL-4rxBist_CHQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2023-05-28T02:26:00Z', 'updatedAt': '2023-05-28T02:26:00Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCIG2bj8L9VL-4rxBist_CHQ,2023-05-28T02:26:00Z,mais um safado bolsonalixos.,QURTSl9pMnIxZktWSFFuU1FhS1hNWEtXVldCU0RZTGRqVDBTSnU2OTc3eURKMVoyTkxZcHhkZXB4b2FBMTdZTEFRMnN3NDZ4SVRiRmZMaw==,2023-06-09 14:46:30.805763
youtube#commentThread,TPSiYFvb0q8i4A4RH584vjS-WxM,UgzN67DiGz7gJOcQ90x4AaABAg,"{'videoId': 'sqiTQkuH3_c', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'YTpE97PZkrTNRK4kO-t0WUzeIVQ', 'id': 'UgzN67DiGz7gJOcQ90x4AaABAg', 'snippet': {'videoId': 'sqiTQkuH3_c', 'textDisplay': 'SC é a escória do Brasil!!', 'textOriginal': 'SC é a escória do Brasil!!', 'authorDisplayName': 'Cosmopolitan89', 'authorProfileImageUrl': 'https://yt3.ggpht.com/-rOfpS7AMweBsPEeMep4kEWeh4qmjB4165j5dhOQoQEmcTqpGPwBb-2adq8UM12ofYxQhXjqhg=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCSqkEfDmMyJOHtLBIuhJC6A', 'authorChannelId': {'value': 'UCSqkEfDmMyJOHtLBIuhJC6A'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2023-05-25T23:09:20Z', 'updatedAt': '2023-05-25T23:09:20Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCSqkEfDmMyJOHtLBIuhJC6A,2023-05-25T23:09:20Z,SC é a escória do Brasil!!,QURTSl9pMnIxZktWSFFuU1FhS1hNWEtXVldCU0RZTGRqVDBTSnU2OTc3eURKMVoyTkxZcHhkZXB4b2FBMTdZTEFRMnN3NDZ4SVRiRmZMaw==,2023-06-09 14:46:30.805763
youtube#commentThread,FTDXUPwTsIBowk3i_owYGsvPU5M,UgyGwPSu7TPZCb6zO5V4AaABAg,"{'videoId': 'sqiTQkuH3_c', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'y4IlVuZQzw3sEKxYladaGb5Ngxk', 'id': 'UgyGwPSu7TPZCb6zO5V4AaABAg', 'snippet': {'videoId': 'sqiTQkuH3_c', 'textDisplay': 'EU NUNCA  IREI DEIXARIA DE VOTAR  NO PT NEM  IRIA NESSE A PORCARIA DE PARQUE', 'textOriginal': 'EU NUNCA  IREI DEIXARIA DE VOTAR  NO PT NEM  IRIA NESSE A PORCARIA DE PARQUE', 'authorDisplayName': 'Jacyra Da Silva', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AGIKgqN2i5L2nHfcWiahUjoJ2OyRhOjq0EJjy1g3FQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UClf7uSoGG4BjR2qZvW6ylAA', 'authorChannelId': {'value': 'UClf7uSoGG4BjR2qZvW6ylAA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2023-05-25T01:17:45Z', 'updatedAt': '2023-05-25T01:17:45Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UClf7uSoGG4BjR2qZvW6ylAA,2023-05-25T01:17:45Z,EU NUNCA  IREI DEIXARIA DE VOTAR  NO PT NEM  IRIA NESSE A PORCARIA DE PARQUE,QURTSl9pMnIxZktWSFFuU1FhS1hNWEtXVldCU0RZTGRqVDBTSnU2OTc3eURKMVoyTkxZcHhkZXB4b2FBMTdZTEFRMnN3NDZ4SVRiRmZMaw==,2023-06-09 14:46:30.805763
youtube#commentThread,6VzOawYOnhfqnYxDyc3LsnhWAnc,UgwSK5wUcZXYaSZfLY94AaABAg,"{'videoId': 'sqiTQkuH3_c', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'YTzxQMl71lbrdYNZoVrRWrjLAIo', 'id': 'UgwSK5wUcZXYaSZfLY94AaABAg', 'snippet': {'videoId': 'sqiTQkuH3_c', 'textDisplay': 'Que pena do PT hein! Tadinhos', 'textOriginal': 'Que pena do PT hein! Tadinhos', 'authorDisplayName': 'Helbert baeta', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AGIKgqN9c7ktzVL3H_hmZiGVkutho6lY7sDLThhMFw=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UC7F7KTn0ad3tUiS8xukG0aw', 'authorChannelId': {'value': 'UC7F7KTn0ad3tUiS8xukG0aw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2023-05-07T00:17:37Z', 'updatedAt': '2023-05-07T00:17:37Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UC7F7KTn0ad3tUiS8xukG0aw,2023-05-07T00:17:37Z,Que pena do PT hein! Tadinhos,QURTSl9pMnIxZktWSFFuU1FhS1hNWEtXVldCU0RZTGRqVDBTSnU2OTc3eURKMVoyTkxZcHhkZXB4b2FBMTdZTEFRMnN3NDZ4SVRiRmZMaw==,2023-06-09 14:46:30.805763
youtube#commentThread,8DHEDrHVw6G2tX6Ugbe16Qau0PU,UgwrWbWgIDUdZL9qZRx4AaABAg,"{'videoId': 'sqiTQkuH3_c', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'IchqH1QrKq5fTNThX4EgXsIOnGw', 'id': 'UgwrWbWgIDUdZL9qZRx4AaABAg', 'snippet': {'videoId': 'sqiTQkuH3_c', 'textDisplay': 'O bozo é o maior bandido', 'textOriginal': 'O bozo é o maior bandido', 'authorDisplayName': 'Lino Da silva', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AGIKgqNxpSINfgsI_woPealQVcnBIL1EdtWxjiprU8ZQ6_woDhKBTlIH60k2-qVkEWoV=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCmv2SYRZinDhJ_RNzECUgzA', 'authorChannelId': {'value': 'UCmv2SYRZinDhJ_RNzECUgzA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2023-05-05T21:21:22Z', 'updatedAt': '2023-05-05T21:21:22Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCmv2SYRZinDhJ_RNzECUgzA,2023-05-05T21:21:22Z,O bozo é o maior bandido,QURTSl9pMnIxZktWSFFuU1FhS1hNWEtXVldCU0RZTGRqVDBTSnU2OTc3eURKMVoyTkxZcHhkZXB4b2FBMTdZTEFRMnN3NDZ4SVRiRmZMaw==,2023-06-09 14:46:30.805763
youtube#commentThread,2DHjYe1Ny97c2cUzHTei2Quc0wI,UgxZpMhE4eEigv6iZAZ4AaABAg,"{'videoId': 'sqiTQkuH3_c', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'po7PrnUz8UTtLrosW2Oj-sO_U6o', 'id': 'UgxZpMhE4eEigv6iZAZ4AaABAg', 'snippet': {'videoId': 'sqiTQkuH3_c', 'textDisplay': 'Qual o interesse do Blog UOL em fazer o Lula Presidente, tem que investigar isso aí.😂', 'textOriginal': 'Qual o interesse do Blog UOL em fazer o Lula Presidente, tem que investigar isso aí.😂', 'authorDisplayName': 'Ricardo', 'authorProfileImageUrl': 'https://yt3.ggpht.com/7X4r6xizwnUMixBVilHetjZ88D5rDXdUGqmr1Ok1iDCvxqaOUolietK5D8ec39edqXhc0aViyn8=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCx4S2ikiN64X4nUY9CGMMqg', 'authorChannelId': {'value': 'UCx4S2ikiN64X4nUY9CGMMqg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2023-04-26T12:34:30Z', 'updatedAt': '2023-04-26T12:34:30Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCx4S2ikiN64X4nUY9CGMMqg,2023-04-26T12:34:30Z,"Qual o interesse do Blog UOL em fazer o Lula Presidente, tem que investigar isso aí.😂",QURTSl9pMnIxZktWSFFuU1FhS1hNWEtXVldCU0RZTGRqVDBTSnU2OTc3eURKMVoyTkxZcHhkZXB4b2FBMTdZTEFRMnN3NDZ4SVRiRmZMaw==,2023-06-09 14:46:30.805763
youtube#commentThread,5iSIycaGhjjIq8bO4WBBpIH5s1A,UgxTIlFkMNTHFjli3xB4AaABAg,"{'videoId': 'sqiTQkuH3_c', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'OElNYEI3A5lvEudE-ND0P9RCzSs', 'id': 'UgxTIlFkMNTHFjli3xB4AaABAg', 'snippet': {'videoId': 'sqiTQkuH3_c', 'textDisplay': 'PSOL KKKKKKKKKKKKKKKKKKKKKKKKKKKKK', 'textOriginal': 'PSOL KKKKKKKKKKKKKKKKKKKKKKKKKKKKK', 'authorDisplayName': 'zexx', 'authorProfileImageUrl': 'https://yt3.ggpht.com/Ep21_GR3mPVOoaEOtyObYmAQPIMM_PhCemqIzLpLGIM9gCKud3htFcwxw0H64L6rXZTb9PoNvig=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCg2U9S1C-7Dip9-WRdqtpfA', 'authorChannelId': {'value': 'UCg2U9S1C-7Dip9-WRdqtpfA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2023-04-21T14:34:10Z', 'updatedAt': '2023-04-21T14:34:10Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCg2U9S1C-7Dip9-WRdqtpfA,2023-04-21T14:34:10Z,PSOL KKKKKKKKKKKKKKKKKKKKKKKKKKKKK,QURTSl9pMnIxZktWSFFuU1FhS1hNWEtXVldCU0RZTGRqVDBTSnU2OTc3eURKMVoyTkxZcHhkZXB4b2FBMTdZTEFRMnN3NDZ4SVRiRmZMaw==,2023-06-09 14:46:30.805763
youtube#commentThread,QalfcVmRFnL4LxxCizTldPyodJ4,UgyWBJqatUtd_W5njYR4AaABAg,"{'videoId': 'sqiTQkuH3_c', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'GOaTNYygLXJSkUpwcFS7-ndeahQ', 'id': 'UgyWBJqatUtd_W5njYR4AaABAg', 'snippet': {'videoId': 'sqiTQkuH3_c', 'textDisplay': 'PORQUE GENTILEZA ME INFORME QUANDO VÁI <br>TERMINAR AS ELEIÇÕES DE 2.022, PELO JEITO ISSO É INTERMINÁVEL, <br>É MUITO BATE BOLA.<br>E POUCA PRODUTIVIDADE <br>EM PROL DO BRASIL.<br>ISTO ESTÁ  FICANDO TÃO NOJENTO.<br>QUE ESTÃO DEIXANDO O PROGRESSO DA NAÇÃO EM SEGUNDO PLANO.<br>É POR ISSO QUE MUITAS <br>PESSOAS ESTÃO DEIXANDO DE GASTAR A SOLA DO SAPATO PARA IR VOTAR.<br>AS ELEIÇÕES MUNICIPAIS ESTÃO AÍ.', 'textOriginal': 'PORQUE GENTILEZA ME INFORME QUANDO VÁI \\nTERMINAR AS ELEIÇÕES DE 2.022, PELO JEITO ISSO É INTERMINÁVEL, \\nÉ MUITO BATE BOLA.\\nE POUCA PRODUTIVIDADE \\nEM PROL DO BRASIL.\\nISTO ESTÁ  FICANDO TÃO NOJENTO.\\nQUE ESTÃO DEIXANDO O PROGRESSO DA NAÇÃO EM SEGUNDO PLANO.\\nÉ POR ISSO QUE MUITAS \\nPESSOAS ESTÃO DEIXANDO DE GASTAR A SOLA DO SAPATO PARA IR VOTAR.\\nAS ELEIÇÕES MUNICIPAIS ESTÃO AÍ.', 'authorDisplayName': 'Valdir Soledade dias', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AGIKgqPYy_-rH4zsuB04honczbBhIAgmhMtvmhH7eA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCCgWHDZq3rr7O2OkufJgfHA', 'authorChannelId': {'value': 'UCCgWHDZq3rr7O2OkufJgfHA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2023-04-20T23:18:19Z', 'updatedAt': '2023-04-20T23:18:19Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCCgWHDZq3rr7O2OkufJgfHA,2023-04-20T23:18:19Z,"PORQUE GENTILEZA ME INFORME QUANDO VÁI 
TERMINAR AS ELEIÇÕES DE 2.022, PELO JEITO ISSO É INTERMINÁVEL, 
É MUITO BATE BOLA.
E POUCA PRODUTIVIDADE 
EM PROL DO BRASIL.
ISTO ESTÁ  FICANDO TÃO NOJENTO.
QUE ESTÃO DEIXANDO O PROGRESSO DA NAÇÃO EM SEGUNDO PLANO.
É POR ISSO QUE MUITAS 
PESSOAS ESTÃO DEIXANDO DE GASTAR A SOLA DO SAPATO PARA IR VOTAR.
AS ELEIÇÕES MUNICIPAIS ESTÃO AÍ.",QURTSl9pMnIxZktWSFFuU1FhS1hNWEtXVldCU0RZTGRqVDBTSnU2OTc3eURKMVoyTkxZcHhkZXB4b2FBMTdZTEFRMnN3NDZ4SVRiRmZMaw==,2023-06-09 14:46:30.805763
youtube#commentThread,fw34ugEEh9YbsciIR3Z4wUJkvPA,UgwX1SUMyot98lAvU8p4AaABAg,"{'videoId': 'sqiTQkuH3_c', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'tv77FSJzlbByfBjAmLmLdbi0S_E', 'id': 'UgwX1SUMyot98lAvU8p4AaABAg', 'snippet': {'videoId': 'sqiTQkuH3_c', 'textDisplay': 'Com certeza isso é crime e quem cometeu tem que pagar absurdo os dois lados fazendo isso', 'textOriginal': 'Com certeza isso é crime e quem cometeu tem que pagar absurdo os dois lados fazendo isso', 'authorDisplayName': 'Rubelia Rosa', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AGIKgqMnAxesIyBHFmfoLbxH81c0X2NVmvRy8yWr0A=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCXZHJfC-FpRQhsut8zkleMA', 'authorChannelId': {'value': 'UCXZHJfC-FpRQhsut8zkleMA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2023-04-17T12:38:08Z', 'updatedAt': '2023-04-17T12:38:08Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCXZHJfC-FpRQhsut8zkleMA,2023-04-17T12:38:08Z,Com certeza isso é crime e quem cometeu tem que pagar absurdo os dois lados fazendo isso,QURTSl9pMnIxZktWSFFuU1FhS1hNWEtXVldCU0RZTGRqVDBTSnU2OTc3eURKMVoyTkxZcHhkZXB4b2FBMTdZTEFRMnN3NDZ4SVRiRmZMaw==,2023-06-09 14:46:30.805763
