kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default,snippet.thumbnails.medium,snippet.thumbnails.high,snippet.thumbnails.standard,snippet.thumbnails.maxres,snippet.channelTitle,snippet.playlistId,snippet.position,snippet.resourceId.kind,snippet.resourceId.videoId,snippet.videoOwnerChannelTitle,snippet.videoOwnerChannelId,nextPageToken,extraction_date
youtube#playlistItem,Eq-sv_ItlY89JCK3Cl2mOiK3kOY,VVVrUjZ4UE9IaHBqcTN3bkZjaFZJNHNnLkRnNmY0RHQtWFpR,2023-04-20T17:18:07Z,UCkR6xPOHhpjq3wnFchVI4sg,Eduardo Bolsonaro no Pânico - 20/04/2023,,"{'url': 'https://i.ytimg.com/vi/Dg6f4Dt-XZQ/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/Dg6f4Dt-XZQ/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/Dg6f4Dt-XZQ/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/Dg6f4Dt-XZQ/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/Dg6f4Dt-XZQ/maxresdefault.jpg', 'width': 1280, 'height': 720}",EDUARDO BOLSONARO,UUkR6xPOHhpjq3wnFchVI4sg,41,youtube#video,Dg6f4Dt-XZQ,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,EAAaBlBUOkNESQ,2023-06-06 00:28:23.915360
youtube#playlistItem,fnUJO4sK05B7wsT42__H6A3SW9M,VVVrUjZ4UE9IaHBqcTN3bkZjaFZJNHNnLnViTEtSVHBBc1JR,2023-04-20T12:21:26Z,UCkR6xPOHhpjq3wnFchVI4sg,Dia da Polícia Legislativa Federal (PLF),,"{'url': 'https://i.ytimg.com/vi/ubLKRTpAsRQ/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/ubLKRTpAsRQ/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/ubLKRTpAsRQ/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/ubLKRTpAsRQ/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/ubLKRTpAsRQ/maxresdefault.jpg', 'width': 1280, 'height': 720}",EDUARDO BOLSONARO,UUkR6xPOHhpjq3wnFchVI4sg,42,youtube#video,ubLKRTpAsRQ,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,EAAaBlBUOkNESQ,2023-06-06 00:28:23.915360
youtube#playlistItem,9lflmDVlHWazk6dwaTKMkBJMDMg,VVVrUjZ4UE9IaHBqcTN3bkZjaFZJNHNnLmkydFJibmRacDVN,2023-04-20T12:21:12Z,UCkR6xPOHhpjq3wnFchVI4sg,A insegurança no Brasil com o desgoverno Lula,,"{'url': 'https://i.ytimg.com/vi/i2tRbndZp5M/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/i2tRbndZp5M/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/i2tRbndZp5M/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/i2tRbndZp5M/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/i2tRbndZp5M/maxresdefault.jpg', 'width': 1280, 'height': 720}",EDUARDO BOLSONARO,UUkR6xPOHhpjq3wnFchVI4sg,43,youtube#video,i2tRbndZp5M,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,EAAaBlBUOkNESQ,2023-06-06 00:28:23.915360
youtube#playlistItem,RekVB8XY_I1Ec7gvKsDBloZEN8A,VVVrUjZ4UE9IaHBqcTN3bkZjaFZJNHNnLklfaUhxbWd6bHVz,2023-04-20T01:26:18Z,UCkR6xPOHhpjq3wnFchVI4sg,"CPMI 8J, demissão GSI, briga c/ PTista",,"{'url': 'https://i.ytimg.com/vi/I_iHqmgzlus/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/I_iHqmgzlus/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/I_iHqmgzlus/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/I_iHqmgzlus/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/I_iHqmgzlus/maxresdefault.jpg', 'width': 1280, 'height': 720}",EDUARDO BOLSONARO,UUkR6xPOHhpjq3wnFchVI4sg,44,youtube#video,I_iHqmgzlus,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,EAAaBlBUOkNESQ,2023-06-06 00:28:23.915360
youtube#playlistItem,SqdVyEjjMIYs1pZPwqD9_XytUKc,VVVrUjZ4UE9IaHBqcTN3bkZjaFZJNHNnLlZTM1NOVjAwX2I4,2023-04-19T22:07:10Z,UCkR6xPOHhpjq3wnFchVI4sg,Eduardo Bolsonaro em Os Pingos nos Is  19/04/2023,,"{'url': 'https://i.ytimg.com/vi/VS3SNV00_b8/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/VS3SNV00_b8/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/VS3SNV00_b8/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/VS3SNV00_b8/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/VS3SNV00_b8/maxresdefault.jpg', 'width': 1280, 'height': 720}",EDUARDO BOLSONARO,UUkR6xPOHhpjq3wnFchVI4sg,45,youtube#video,VS3SNV00_b8,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,EAAaBlBUOkNESQ,2023-06-06 00:28:23.915360
youtube#playlistItem,yH2l4h9lNFEmONh5DfpvmZK_G5A,VVVrUjZ4UE9IaHBqcTN3bkZjaFZJNHNnLmdFODZUVjEwTkxB,2023-04-19T19:13:54Z,UCkR6xPOHhpjq3wnFchVI4sg,E se fosse seu pai? O que vc faria?,,"{'url': 'https://i.ytimg.com/vi/gE86TV10NLA/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/gE86TV10NLA/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/gE86TV10NLA/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/gE86TV10NLA/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/gE86TV10NLA/maxresdefault.jpg', 'width': 1280, 'height': 720}",EDUARDO BOLSONARO,UUkR6xPOHhpjq3wnFchVI4sg,46,youtube#video,gE86TV10NLA,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,EAAaBlBUOkNESQ,2023-06-06 00:28:23.915360
youtube#playlistItem,t4jzNNW1C03f5f7ZM--R-vOHwF8,VVVrUjZ4UE9IaHBqcTN3bkZjaFZJNHNnLjJ2ekVzcER0RTNZ,2023-04-19T17:33:49Z,UCkR6xPOHhpjq3wnFchVI4sg,DEPUTADO DO PT DEBOCHA DA TENTATIVA DE ASSASSINATO. Eu só respondi à altura.,"DEPUTADO DO PT DEBOCHA DA TENTATIVA DE ASSASSINATO DE BOLSONARO

Durante sessão na Comissão do Trabalho, o deputado Marcon (PT/RS) sugeriu, com microfone desligado, que a facada em meu pai foi falsa e que sangrou pouco 

Eu respondi à altura e explico isso no vídeo

Lembrando: Adelio Bispo é ex-filiado do PSOL","{'url': 'https://i.ytimg.com/vi/2vzEspDtE3Y/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/2vzEspDtE3Y/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/2vzEspDtE3Y/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/2vzEspDtE3Y/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/2vzEspDtE3Y/maxresdefault.jpg', 'width': 1280, 'height': 720}",EDUARDO BOLSONARO,UUkR6xPOHhpjq3wnFchVI4sg,47,youtube#video,2vzEspDtE3Y,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,EAAaBlBUOkNESQ,2023-06-06 00:28:23.915360
youtube#playlistItem,hoQs5rWXBl_XOj7igafwT4C75N4,VVVrUjZ4UE9IaHBqcTN3bkZjaFZJNHNnLmJMcWU1bG8xWDJn,2023-04-19T16:24:10Z,UCkR6xPOHhpjq3wnFchVI4sg,Imagens inéditas dos bastidores do Palácio do Planalto no dia 8 de janeiro,Imagens inéditas dos bastidores do Palácio do Planalto no dia 8 de janeiro,"{'url': 'https://i.ytimg.com/vi/bLqe5lo1X2g/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/bLqe5lo1X2g/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/bLqe5lo1X2g/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/bLqe5lo1X2g/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/bLqe5lo1X2g/maxresdefault.jpg', 'width': 1280, 'height': 720}",EDUARDO BOLSONARO,UUkR6xPOHhpjq3wnFchVI4sg,48,youtube#video,bLqe5lo1X2g,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,EAAaBlBUOkNESQ,2023-06-06 00:28:23.915360
youtube#playlistItem,_nolIXdP6WacBG_goo4aL-f9QKQ,VVVrUjZ4UE9IaHBqcTN3bkZjaFZJNHNnLmpVQzRLWm0zMmRR,2023-04-19T13:07:15Z,UCkR6xPOHhpjq3wnFchVI4sg,🚨CNN divulga imagens inéditas de 8/JAN🚨,,"{'url': 'https://i.ytimg.com/vi/jUC4KZm32dQ/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/jUC4KZm32dQ/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/jUC4KZm32dQ/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/jUC4KZm32dQ/sddefault.jpg', 'width': 640, 'height': 480}",,EDUARDO BOLSONARO,UUkR6xPOHhpjq3wnFchVI4sg,49,youtube#video,jUC4KZm32dQ,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,EAAaBlBUOkNESQ,2023-06-06 00:28:23.915360
youtube#playlistItem,5yIzLEWm2-QgGgi6PwzXCjFLwik,VVVrUjZ4UE9IaHBqcTN3bkZjaFZJNHNnLmZNOWljXzFCOURB,2023-04-18T00:51:42Z,UCkR6xPOHhpjq3wnFchVI4sg,Não iremos desistir do Brasil!,"Matrículas abertas, vagas limitadas: https://formacaoconservadora.com.br/

Não seja o único conservador a ficar de fora!","{'url': 'https://i.ytimg.com/vi/fM9ic_1B9DA/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/fM9ic_1B9DA/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/fM9ic_1B9DA/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/fM9ic_1B9DA/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/fM9ic_1B9DA/maxresdefault.jpg', 'width': 1280, 'height': 720}",EDUARDO BOLSONARO,UUkR6xPOHhpjq3wnFchVI4sg,50,youtube#video,fM9ic_1B9DA,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,EAAaBlBUOkNHUQ,2023-06-06 00:28:25.316860
youtube#playlistItem,axbf3q5VP-rrkTwpx1lkaFdtVSo,VVVrUjZ4UE9IaHBqcTN3bkZjaFZJNHNnLkxfM2d0RDZUN2Y4,2023-04-17T01:36:00Z,UCkR6xPOHhpjq3wnFchVI4sg,EVENTO ONLINE - FORMAÇÃO CONSERVADORA,"Matrículas abertas, as vagas limitadas, corre lá: https://formacaoconservadora.com.br

Não seja o único conservador a ficar de fora. Vamos formar um movimento de resgate do Brasil!","{'url': 'https://i.ytimg.com/vi/L_3gtD6T7f8/default.jpg', 'width': 120, 'height': 90}","{'url': 'https://i.ytimg.com/vi/L_3gtD6T7f8/mqdefault.jpg', 'width': 320, 'height': 180}","{'url': 'https://i.ytimg.com/vi/L_3gtD6T7f8/hqdefault.jpg', 'width': 480, 'height': 360}","{'url': 'https://i.ytimg.com/vi/L_3gtD6T7f8/sddefault.jpg', 'width': 640, 'height': 480}","{'url': 'https://i.ytimg.com/vi/L_3gtD6T7f8/maxresdefault.jpg', 'width': 1280, 'height': 720}",EDUARDO BOLSONARO,UUkR6xPOHhpjq3wnFchVI4sg,51,youtube#video,L_3gtD6T7f8,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,EAAaBlBUOkNHUQ,2023-06-06 00:28:25.316860
