kind,etag,id,snippet,replies,authorChannelId,publishedAt,textOriginal,nextPageToken,extraction_date
youtube#commentThread,VaTixc4A_501QVe-J6MdDDNy33o,UgzQ26e1T2HlyyCWVaR4AaABAg,"{'videoId': 'Q5dP-jP7lHw', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'OEjaUHAH36UYbaBCReJJQFSEW_0', 'id': 'UgzQ26e1T2HlyyCWVaR4AaABAg', 'snippet': {'videoId': 'Q5dP-jP7lHw', 'textDisplay': 'Força Coppola! Força JOVEM PAN nós o apoiamos.', 'textOriginal': 'Força Coppola! Força JOVEM PAN nós o apoiamos.', 'authorDisplayName': 'Edi Alves', 'authorProfileImageUrl': 'https://yt3.ggpht.com/2lxP8jCLfG4tFFvcGJXrXpaUSQxmYJWGOIGjLrZSSSznTw3cdsiV3gTIKAhejZH0kJs4gZS21A=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCh56AQIyadGJy5nsxc1g2TA', 'authorChannelId': {'value': 'UCh56AQIyadGJy5nsxc1g2TA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-10-19T22:50:57Z', 'updatedAt': '2022-10-19T22:50:57Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCh56AQIyadGJy5nsxc1g2TA,2022-10-19T22:50:57Z,Força Coppola! Força JOVEM PAN nós o apoiamos.,QURTSl9pMkQyd3UzSXRpY1lRYUVWT0NKb2xQa3psTnR0VFl2R2VKdGxhR0QyQ01VNEVDVlE3aDFKV2hNUV8xZU41dVN3cE00eGMtQWFpUVU=,2023-06-08 15:30:16.841492
youtube#commentThread,pjy_yJgdd0lSXRWEhr2TlwJ07EU,Ugyf0j055s9mUwlT4Yp4AaABAg,"{'videoId': 'Q5dP-jP7lHw', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'wM0W4ktT4vRw0xT502QfC4Kn7Cc', 'id': 'Ugyf0j055s9mUwlT4Yp4AaABAg', 'snippet': {'videoId': 'Q5dP-jP7lHw', 'textDisplay': 'Foraaaaaaaaaaaaaaaaaaaaa luis inacio lula da silva leve contigo todos seus cumpaheiros também fazendo favor obrigada.', 'textOriginal': 'Foraaaaaaaaaaaaaaaaaaaaa luis inacio lula da silva leve contigo todos seus cumpaheiros também fazendo favor obrigada.', 'authorDisplayName': 'Edi Alves', 'authorProfileImageUrl': 'https://yt3.ggpht.com/2lxP8jCLfG4tFFvcGJXrXpaUSQxmYJWGOIGjLrZSSSznTw3cdsiV3gTIKAhejZH0kJs4gZS21A=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCh56AQIyadGJy5nsxc1g2TA', 'authorChannelId': {'value': 'UCh56AQIyadGJy5nsxc1g2TA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-10-19T22:39:38Z', 'updatedAt': '2022-10-19T22:39:38Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCh56AQIyadGJy5nsxc1g2TA,2022-10-19T22:39:38Z,Foraaaaaaaaaaaaaaaaaaaaa luis inacio lula da silva leve contigo todos seus cumpaheiros também fazendo favor obrigada.,QURTSl9pMy1RSTlhb2s3UjVXanFhYklKeTEwWU92R2NST2xPS3h0eXRMTHh1a29laVh3VS1jZHhMV3VyN1hYdmd4VUMxTXExNkpVdk45c2E=,2023-06-08 15:30:21.005877
youtube#commentThread,6fwYzDeds8U4wwExXxNjICykIcA,UgylVNaDiEeawWTgqyl4AaABAg,"{'videoId': 'w_0RDBrt21w', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'yHCULX86h6jqjclWdMqXI-OPH2Q', 'id': 'UgylVNaDiEeawWTgqyl4AaABAg', 'snippet': {'videoId': 'w_0RDBrt21w', 'textDisplay': 'A lei da mordaça=CENSURA pegou agora o Coppolla?', 'textOriginal': 'A lei da mordaça=CENSURA pegou agora o Coppolla?', 'authorDisplayName': 'Edi Alves', 'authorProfileImageUrl': 'https://yt3.ggpht.com/2lxP8jCLfG4tFFvcGJXrXpaUSQxmYJWGOIGjLrZSSSznTw3cdsiV3gTIKAhejZH0kJs4gZS21A=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCh56AQIyadGJy5nsxc1g2TA', 'authorChannelId': {'value': 'UCh56AQIyadGJy5nsxc1g2TA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-10-19T22:38:34Z', 'updatedAt': '2022-10-19T22:38:34Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCh56AQIyadGJy5nsxc1g2TA,2022-10-19T22:38:34Z,A lei da mordaça=CENSURA pegou agora o Coppolla?,QURTSl9pMnJJRXF0UmM4NGd0ZjhvN0NwYjlwLXMzZ3oyNFVMSGFRdUNLRGZMQlZWc2JGUmg0YjFCVGpZTXNIdVFVSkR0T3N2eDd6S1JINA==,2023-06-08 15:30:39.257336
youtube#commentThread,8CPSQEEPYxcBjVPvCXShwel9utY,Ugw-TCTqwnoVwG-9oiJ4AaABAg,"{'videoId': 'XHkLXKqE73Y', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'E4Rwk8IqousM9klRZo-5nyVK4mY', 'id': 'Ugw-TCTqwnoVwG-9oiJ4AaABAg', 'snippet': {'videoId': 'XHkLXKqE73Y', 'textDisplay': 'Agora sabemos o que o luis inacio lula da silva é capaz de fazer para ganhar uma eleição segundo palavras dele mesmo, porém esta eleição de agora ele PERDERÁ E AMÉM', 'textOriginal': 'Agora sabemos o que o luis inacio lula da silva é capaz de fazer para ganhar uma eleição segundo palavras dele mesmo, porém esta eleição de agora ele PERDERÁ E AMÉM', 'authorDisplayName': 'Edi Alves', 'authorProfileImageUrl': 'https://yt3.ggpht.com/2lxP8jCLfG4tFFvcGJXrXpaUSQxmYJWGOIGjLrZSSSznTw3cdsiV3gTIKAhejZH0kJs4gZS21A=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCh56AQIyadGJy5nsxc1g2TA', 'authorChannelId': {'value': 'UCh56AQIyadGJy5nsxc1g2TA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-10-19T22:54:26Z', 'updatedAt': '2022-10-19T22:54:26Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCh56AQIyadGJy5nsxc1g2TA,2022-10-19T22:54:26Z,"Agora sabemos o que o luis inacio lula da silva é capaz de fazer para ganhar uma eleição segundo palavras dele mesmo, porém esta eleição de agora ele PERDERÁ E AMÉM",QURTSl9pM0MyZGtsZGltX0VLUlRUeUhkc2d0U1RncngxcDhWeWhwd3dBVy1uUGZfM0ZMYS1iS2ZzYUR4d1FYWVloNFdzX0FBNW1EY0V1WQ==,2023-06-08 15:37:22.526746
youtube#commentThread,GLfRvvrj-TA1NeDSBlMbiZC8Fg4,Ugx0zH4PFQSQiRBmumV4AaABAg,"{'videoId': 'dh-IgXyxihM', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'lf42nxxRZGnZ5jXgYj7KXoTee6U', 'id': 'Ugx0zH4PFQSQiRBmumV4AaABAg', 'snippet': {'videoId': 'dh-IgXyxihM', 'textDisplay': 'Informa o Correio Braziliense postado em 15/11/2020 <a href=""https://www.youtube.com/watch?v=dh-IgXyxihM&amp;t=07m00s"">07:00</a> / atualizado em 17/11/2020 <a href=""https://www.youtube.com/watch?v=dh-IgXyxihM&amp;t=20m57s"">20:57</a>  Ao menos 84 candidatos a cargos de prefeito ou vereador morreram assassinados durante as campanhas municipais no país. O número de concorrentes que sofreram ataques com armas de fogo ou armas brancas mas sobreviveram, por sua vez, é de pelo menos 80. Especialistas apontam para o risco de ligação de parte dos assassinatos com disputas do narcotráfico. Eles alertam que a falta de segurança e o medo enfraquecem o processo eleitoral, e que o Estado tem dificuldades de dar respostas ao problema.', 'textOriginal': 'Informa o Correio Braziliense postado em 15/11/2020 07:00 / atualizado em 17/11/2020 20:57  Ao menos 84 candidatos a cargos de prefeito ou vereador morreram assassinados durante as campanhas municipais no país. O número de concorrentes que sofreram ataques com armas de fogo ou armas brancas mas sobreviveram, por sua vez, é de pelo menos 80. Especialistas apontam para o risco de ligação de parte dos assassinatos com disputas do narcotráfico. Eles alertam que a falta de segurança e o medo enfraquecem o processo eleitoral, e que o Estado tem dificuldades de dar respostas ao problema.', 'authorDisplayName': 'Edi Alves', 'authorProfileImageUrl': 'https://yt3.ggpht.com/2lxP8jCLfG4tFFvcGJXrXpaUSQxmYJWGOIGjLrZSSSznTw3cdsiV3gTIKAhejZH0kJs4gZS21A=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCh56AQIyadGJy5nsxc1g2TA', 'authorChannelId': {'value': 'UCh56AQIyadGJy5nsxc1g2TA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-10-18T15:27:08Z', 'updatedAt': '2022-10-18T15:27:08Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCh56AQIyadGJy5nsxc1g2TA,2022-10-18T15:27:08Z,"Informa o Correio Braziliense postado em 15/11/2020 07:00 / atualizado em 17/11/2020 20:57  Ao menos 84 candidatos a cargos de prefeito ou vereador morreram assassinados durante as campanhas municipais no país. O número de concorrentes que sofreram ataques com armas de fogo ou armas brancas mas sobreviveram, por sua vez, é de pelo menos 80. Especialistas apontam para o risco de ligação de parte dos assassinatos com disputas do narcotráfico. Eles alertam que a falta de segurança e o medo enfraquecem o processo eleitoral, e que o Estado tem dificuldades de dar respostas ao problema.",QURTSl9pMDZ3NUdxVmFBWXdxTVZPXzFocUstWUZYLWVwMFNpR0FFWlRZTDZNUXlON084SXdkN2hUb182YjFIVy13VFl4b0RjWUJRX2lYNA==,2023-06-08 15:47:31.897165
youtube#commentThread,wz0NDygwP_M-KrhwMuI7mHadX28,UgzQagTpUg5XmoUkzrt4AaABAg,"{'videoId': 'gZ9V3Ca7sCA', 'topLevelComment': {'kind': 'youtube#comment', 'etag': '7rPo_chW3_3EAIv03s9do3HeHfM', 'id': 'UgzQagTpUg5XmoUkzrt4AaABAg', 'snippet': {'videoId': 'gZ9V3Ca7sCA', 'textDisplay': 'Tem que BLOQUEAR  todos estes institutos já, eles continuam errando.', 'textOriginal': 'Tem que BLOQUEAR  todos estes institutos já, eles continuam errando.', 'authorDisplayName': 'Edi Alves', 'authorProfileImageUrl': 'https://yt3.ggpht.com/2lxP8jCLfG4tFFvcGJXrXpaUSQxmYJWGOIGjLrZSSSznTw3cdsiV3gTIKAhejZH0kJs4gZS21A=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCh56AQIyadGJy5nsxc1g2TA', 'authorChannelId': {'value': 'UCh56AQIyadGJy5nsxc1g2TA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 8, 'publishedAt': '2022-10-12T11:33:15Z', 'updatedAt': '2022-10-12T11:37:31Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCh56AQIyadGJy5nsxc1g2TA,2022-10-12T11:33:15Z,"Tem que BLOQUEAR  todos estes institutos já, eles continuam errando.",QURTSl9pMDNXUjlDalBNRjkxaVk4aThMREtpaHZJbHdJTUIxdFVlYnl0Y2hPMXZabmtVUXpRSDBQQ015cmJ0d1pxN19JTjVDM0lETzNfUQ==,2023-06-08 18:14:53.565933
youtube#commentThread,KR6nDrLLMPpaO423IecnbY2KeqA,UgzSc0SBh08hv7TXmGl4AaABAg,"{'videoId': '3nTkBUnsjhc', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'BZpJ4gM5GBt7Ib9Dj8mbQUyIR3A', 'id': 'UgzSc0SBh08hv7TXmGl4AaABAg', 'snippet': {'videoId': '3nTkBUnsjhc', 'textDisplay': 'Os trafica estão felizes?', 'textOriginal': 'Os trafica estão felizes?', 'authorDisplayName': 'Edi Alves', 'authorProfileImageUrl': 'https://yt3.ggpht.com/2lxP8jCLfG4tFFvcGJXrXpaUSQxmYJWGOIGjLrZSSSznTw3cdsiV3gTIKAhejZH0kJs4gZS21A=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCh56AQIyadGJy5nsxc1g2TA', 'authorChannelId': {'value': 'UCh56AQIyadGJy5nsxc1g2TA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2022-10-11T15:54:19Z', 'updatedAt': '2022-10-11T15:54:19Z'}}, 'canReply': True, 'totalReplyCount': 1, 'isPublic': True}","{'comments': [{'kind': 'youtube#comment', 'etag': 'De1TP_Q0epfKYMAxeBm8dSk-lKo', 'id': 'UgzSc0SBh08hv7TXmGl4AaABAg.9h2_ESLfFaA9h4YVauzm3z', 'snippet': {'videoId': '3nTkBUnsjhc', 'textDisplay': 'com certeza pq quem vai estar lá é o Lula e não um genocida que despreza a comunidade <br><br>triste vai esta os melicianos amigos do seu candidato de estimação', 'textOriginal': 'com certeza pq quem vai estar lá é o Lula e não um genocida que despreza a comunidade \\\\n\\\\ntriste vai esta os melicianos amigos do seu candidato de estimação', 'parentId': 'UgzSc0SBh08hv7TXmGl4AaABAg', 'authorDisplayName': 'Felipe Cavalcante', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AGIKgqP8gYtvhfHbqICfzzVV2UdY0nQSJkdwE4hGYIjyHQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCXASJHt7GS-n5BnaQmwcycA', 'authorChannelId': {'value': 'UCXASJHt7GS-n5BnaQmwcycA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-10-12T10:17:40Z', 'updatedAt': '2022-10-12T10:17:40Z'}}]}",UCh56AQIyadGJy5nsxc1g2TA,2022-10-11T15:54:19Z,Os trafica estão felizes?,QURTSl9pMWRZcFlwRFFGaC12WEhRY0txNzdKZVVFMlV1SzhzODV0enJ4UUhwQVhONnBmMTV4UXhXU2dacjF3d0xWY0VWR3pMSldKVEdHWQ==,2023-06-08 18:17:26.285483
youtube#commentThread,XeoDLvvtgnEsTYRc21vTXNpsKMY,UgxlaLtuHG3zskP_jo14AaABAg,"{'videoId': '-bbjA_z-WXY', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'gesAqX4O8G3gTnhvOP1VJrkuGm4', 'id': 'UgxlaLtuHG3zskP_jo14AaABAg', 'snippet': {'videoId': '-bbjA_z-WXY', 'textDisplay': 'E se o AMIGO do AMIGO do meu pai junto com o AMIGO dos AMIGOS elegerem o luis inacio lula com seus votos mágicos quel será o futuro do Brasil?', 'textOriginal': 'E se o AMIGO do AMIGO do meu pai junto com o AMIGO dos AMIGOS elegerem o luis inacio lula com seus votos mágicos quel será o futuro do Brasil?', 'authorDisplayName': 'Edi Alves', 'authorProfileImageUrl': 'https://yt3.ggpht.com/2lxP8jCLfG4tFFvcGJXrXpaUSQxmYJWGOIGjLrZSSSznTw3cdsiV3gTIKAhejZH0kJs4gZS21A=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCh56AQIyadGJy5nsxc1g2TA', 'authorChannelId': {'value': 'UCh56AQIyadGJy5nsxc1g2TA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2022-10-29T19:13:28Z', 'updatedAt': '2022-10-29T19:13:28Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCh56AQIyadGJy5nsxc1g2TA,2022-10-29T19:13:28Z,E se o AMIGO do AMIGO do meu pai junto com o AMIGO dos AMIGOS elegerem o luis inacio lula com seus votos mágicos quel será o futuro do Brasil?,,2023-06-08 14:15:42.569307
youtube#commentThread,COBkDQPhCeBdwjhqAAUyKeCcKG8,UgwQIQiTx_Cz-4yOKDN4AaABAg,"{'videoId': 'LFytmGrYWYg', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'L7eF1JZyyOJMwyuj05zJjWOswI8', 'id': 'UgwQIQiTx_Cz-4yOKDN4AaABAg', 'snippet': {'videoId': 'LFytmGrYWYg', 'textDisplay': 'E se o AMIGO do AMIGO do meu pai junto com o AMIGO dos AMIGOS elegerem o luis inacio lula com seus votos mágicos quel será o futuro do Brasil?', 'textOriginal': 'E se o AMIGO do AMIGO do meu pai junto com o AMIGO dos AMIGOS elegerem o luis inacio lula com seus votos mágicos quel será o futuro do Brasil?', 'authorDisplayName': 'Edi Alves', 'authorProfileImageUrl': 'https://yt3.ggpht.com/2lxP8jCLfG4tFFvcGJXrXpaUSQxmYJWGOIGjLrZSSSznTw3cdsiV3gTIKAhejZH0kJs4gZS21A=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCh56AQIyadGJy5nsxc1g2TA', 'authorChannelId': {'value': 'UCh56AQIyadGJy5nsxc1g2TA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-10-29T19:12:36Z', 'updatedAt': '2022-10-29T19:12:36Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCh56AQIyadGJy5nsxc1g2TA,2022-10-29T19:12:36Z,E se o AMIGO do AMIGO do meu pai junto com o AMIGO dos AMIGOS elegerem o luis inacio lula com seus votos mágicos quel será o futuro do Brasil?,QURTSl9pMmRxaHZtUFRiZ05zWHlPRnNYLWVpWUhsbjlzSXZjQks3NEV2bU5UcVlHQkVjRDhlMVBnTmtYNmNhQnVNR1J1d1cwOW0xVFR2OA==,2023-06-08 14:16:05.308298
youtube#commentThread,GVq5PNfXlsr7V4keqM9ghjvBHjk,UgwVpVsv7VoMRq7sxNp4AaABAg,"{'videoId': 'iRxdx0RBIsA', 'topLevelComment': {'kind': 'youtube#comment', 'etag': 'FTrX77ej8h2jdj5ZK6q7C08qx9U', 'id': 'UgwVpVsv7VoMRq7sxNp4AaABAg', 'snippet': {'videoId': 'iRxdx0RBIsA', 'textDisplay': 'O Sr. Alckmin disse que o Luis Inacio Lula da Silva quer voltar ao local do crime e depois decide apoiá-lo para Amanda isso significa o que? Será que o Sr. Alckmin quer ajudar o amigo a encontrar o local do crime?', 'textOriginal': 'O Sr. Alckmin disse que o Luis Inacio Lula da Silva quer voltar ao local do crime e depois decide apoiá-lo para Amanda isso significa o que? Será que o Sr. Alckmin quer ajudar o amigo a encontrar o local do crime?', 'authorDisplayName': 'Edi Alves', 'authorProfileImageUrl': 'https://yt3.ggpht.com/2lxP8jCLfG4tFFvcGJXrXpaUSQxmYJWGOIGjLrZSSSznTw3cdsiV3gTIKAhejZH0kJs4gZS21A=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/channel/UCh56AQIyadGJy5nsxc1g2TA', 'authorChannelId': {'value': 'UCh56AQIyadGJy5nsxc1g2TA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2022-10-29T12:39:00Z', 'updatedAt': '2022-10-29T12:39:52Z'}}, 'canReply': True, 'totalReplyCount': 0, 'isPublic': True}",,UCh56AQIyadGJy5nsxc1g2TA,2022-10-29T12:39:00Z,O Sr. Alckmin disse que o Luis Inacio Lula da Silva quer voltar ao local do crime e depois decide apoiá-lo para Amanda isso significa o que? Será que o Sr. Alckmin quer ajudar o amigo a encontrar o local do crime?,QURTSl9pMUU1bU1WMWxtX3p1R1p1U3lhTU5CTzBDbk5MYlRyMUNfMjNzXzhpY0llcURRZWUtWGN5Um1qTzNIQW9pWExubXhWa05zYmx6bw==,2023-06-08 14:18:53.018843
